"method","confounding","effect_modification","num_obs","reliability","beta_mxr","beta_ym","mean","sd","lower_pct","upper_pct","p_value","significance","bias"
"gestimation",0.6,0.3,750,0.75,0.204,0,0.105697718471998,0.113206685116565,-0.106979551329566,0.324833048486804,0.350473995196795,FALSE,0.105697718471998
"standard",0.6,0.3,750,0.75,0.204,0,0.720810714362096,0.0219538132079626,0.675161941656586,0.754458500553349,1.98822464796314e-236,TRUE,0.720810714362096
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.079622688209465,0.151145318600322,-0.374465767403657,0.186252454615685,0.598335541466321,FALSE,-0.079622688209465
"standard",0.6,0.3,750,0.75,0.204,0,0.705883242867004,0.0435136185546683,0.63768407234404,0.787382049980936,3.51824527790464e-59,TRUE,0.705883242867004
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0119547268077306,0.17969475880606,-0.443877913463872,0.290668318451913,0.946957493360538,FALSE,-0.0119547268077306
"standard",0.6,0.3,750,0.75,0.204,0,0.663082870008271,0.0297822508494663,0.612615144840817,0.727979400411751,8.18763265758902e-110,TRUE,0.663082870008271
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.097934096049221,0.118845402486059,-0.339367918883134,0.116491794080839,0.409913337469489,FALSE,-0.097934096049221
"standard",0.6,0.3,750,0.75,0.204,0,0.685333438938121,0.0286786360350048,0.637765739646346,0.744810138871621,3.29059363377429e-126,TRUE,0.685333438938121
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0710876855667425,0.145821967381282,-0.183393049525859,0.293671237828188,0.625906586466234,FALSE,0.0710876855667425
"standard",0.6,0.3,750,0.75,0.204,0,0.663871960575614,0.0267413847905978,0.609573146143294,0.712253613939153,4.74037722016502e-136,TRUE,0.663871960575614
"gestimation",0.6,0.3,750,0.75,0.204,0,0.173513971757962,0.104010644410992,-0.0488573294470821,0.352817791487616,0.0952695159417251,FALSE,0.173513971757962
"standard",0.6,0.3,750,0.75,0.204,0,0.725234578291833,0.0303368798695378,0.668431801772531,0.791371123396535,2.65050490361722e-126,TRUE,0.725234578291833
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0810910691081728,0.128436690392855,-0.355657388076973,0.143733759590009,0.527798647754632,FALSE,-0.0810910691081728
"standard",0.6,0.3,750,0.75,0.204,0,0.711923016776518,0.0239127677946381,0.670599156880367,0.756892661454165,9.09268822410888e-195,TRUE,0.711923016776518
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0341098957982164,0.15087614546669,-0.320920568445882,0.284017383627999,0.821140143815168,FALSE,0.0341098957982164
"standard",0.6,0.3,750,0.75,0.204,0,0.664978280681638,0.0302955904334723,0.601594899957679,0.720167297424243,8.72280163954001e-107,TRUE,0.664978280681638
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0268646952381459,0.120557493081562,-0.283921668311958,0.194090096425294,0.823662207723161,FALSE,-0.0268646952381459
"standard",0.6,0.3,750,0.75,0.204,0,0.708635684369546,0.0304316442676663,0.648329860886376,0.764166148217801,6.12542681708363e-120,TRUE,0.708635684369546
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0940379460736924,0.122378870768396,-0.150227646574261,0.312052546360212,0.442239768517073,FALSE,0.0940379460736924
"standard",0.6,0.3,750,0.75,0.204,0,0.66039562714659,0.0300775833826354,0.605616120583071,0.715546054475756,7.52185278984625e-107,TRUE,0.66039562714659
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0435009466320832,0.118677205220096,-0.190233742191431,0.2775653928283,0.713955860101065,FALSE,0.0435009466320832
"standard",0.6,0.3,750,0.75,0.204,0,0.687049769480975,0.0293324635432824,0.623730805643458,0.741332842266466,2.50084001892708e-121,TRUE,0.687049769480975
"gestimation",0.6,0.3,750,0.75,0.204,0,0.102697777598366,0.123685512770647,-0.166341846668979,0.339435685760899,0.406361435759128,FALSE,0.102697777598366
"standard",0.6,0.3,750,0.75,0.204,0,0.690404671723898,0.0283310296726863,0.633561000220954,0.73779393126525,3.62836096346002e-131,TRUE,0.690404671723898
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0971235033030041,0.114431210033725,-0.149436934689324,0.30038777588736,0.396020350553656,FALSE,0.0971235033030041
"standard",0.6,0.3,750,0.75,0.204,0,0.693606046773305,0.0245626708557338,0.645822637681869,0.735518039748199,1.98616209331461e-175,TRUE,0.693606046773305
"gestimation",0.6,0.3,750,0.75,0.204,0,0.1686551119144,0.106508800019745,-0.014212176985786,0.361875788674928,0.11331091003486,FALSE,0.1686551119144
"standard",0.6,0.3,750,0.75,0.204,0,0.688691663484977,0.0255166006321544,0.635018907564646,0.734469072563238,1.93945833901782e-160,TRUE,0.688691663484977
"gestimation",0.6,0.3,750,0.75,0.204,0,0.211714805503214,0.117701047700454,-0.0427845871209127,0.403713262033075,0.0720581739989361,FALSE,0.211714805503214
"standard",0.6,0.3,750,0.75,0.204,0,0.729859334670975,0.0236603724439288,0.68333541015039,0.777769654860493,6.08293436289651e-209,TRUE,0.729859334670975
"gestimation",0.6,0.3,750,0.75,0.204,0,0.104728619005453,0.119864211143133,-0.112233719042055,0.295979065830656,0.38226684621796,FALSE,0.104728619005453
"standard",0.6,0.3,750,0.75,0.204,0,0.695847536616308,0.0300695065258587,0.635855008609846,0.751153176898414,1.77862191639809e-118,TRUE,0.695847536616308
"gestimation",0.6,0.3,750,0.75,0.204,0,0.177234961877485,0.0980951208090069,-0.0148107714592078,0.357006400442751,0.0707987198523213,FALSE,0.177234961877485
"standard",0.6,0.3,750,0.75,0.204,0,0.722410599758065,0.0275665405476745,0.678662537562118,0.782158827682413,2.26630432240672e-151,TRUE,0.722410599758065
"gestimation",0.6,0.3,750,0.75,0.204,0,0.314859568100226,0.0853166630459421,0.127770550985701,0.441928199439531,0.000223829952480975,TRUE,0.314859568100226
"standard",0.6,0.3,750,0.75,0.204,0,0.63323708608679,0.0293460026362109,0.574331622167788,0.685692077553615,2.8718557251342e-103,TRUE,0.63323708608679
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0400038908064015,0.112240719431097,-0.185317400311142,0.236207880568334,0.721532367429276,FALSE,0.0400038908064015
"standard",0.6,0.3,750,0.75,0.204,0,0.683680556146079,0.0340594247737242,0.602726709603803,0.744866266216863,1.26667347303415e-89,TRUE,0.683680556146079
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0311704102895492,0.112214759220279,-0.21041863402211,0.216891380605139,0.78118538744824,FALSE,0.0311704102895492
"standard",0.6,0.3,750,0.75,0.204,0,0.695910837408737,0.0263401706464873,0.649168289670143,0.749848062677405,8.04474790407476e-154,TRUE,0.695910837408737
"gestimation",0.6,0.3,750,0.75,0.204,0,0.130756234769276,0.130705959950615,-0.117238661505945,0.369804470105677,0.317124400133504,FALSE,0.130756234769276
"standard",0.6,0.3,750,0.75,0.204,0,0.642553276900956,0.0284301937771273,0.587691225110229,0.69252601736053,4.22836764507527e-113,TRUE,0.642553276900956
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0971315962240623,0.14069337928763,-0.354193356362081,0.146328395437723,0.489956586584193,FALSE,-0.0971315962240623
"standard",0.6,0.3,750,0.75,0.204,0,0.664140786006937,0.0312517999604512,0.614077459871343,0.738215106063442,3.20792501982731e-100,TRUE,0.664140786006937
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0186342927182677,0.12981900847161,-0.254592027222107,0.277924157003029,0.885863283416773,FALSE,0.0186342927182677
"standard",0.6,0.3,750,0.75,0.204,0,0.743232438048059,0.0501482929649978,0.651741703110923,0.836275923006577,1.0766843396229e-49,TRUE,0.743232438048059
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0299156518294203,0.12902186401487,-0.276833468745787,0.209852058171509,0.816642885783789,FALSE,-0.0299156518294203
"standard",0.6,0.3,750,0.75,0.204,0,0.658780585517385,0.0278681916994448,0.610093572638563,0.713619026936916,1.52591542564088e-123,TRUE,0.658780585517385
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.120646510411358,0.156619582659959,-0.39587862552316,0.186301443954801,0.441112694892718,FALSE,-0.120646510411358
"standard",0,0,1000,0.75,0.204,0,0.0177326591285849,0.050377566086698,-0.0734550915961785,0.126606086497834,0.724841896818754,FALSE,0.0177326591285849
"gestimation",0,0,1000,0.75,0.204,0,0.0985840907146473,0.129524955671041,-0.104163850742141,0.380828027038864,0.446585135364391,FALSE,0.0985840907146473
"standard",0,0,1000,0.75,0.204,0,-0.0429512705913741,0.0473833129660284,-0.135606290952127,0.0446211087593646,0.364690275600315,FALSE,-0.0429512705913741
"gestimation",0,0,1000,0.75,0.204,0,0.0199236745604444,0.102426277532502,-0.194456735598975,0.189290185412231,0.845770915150589,FALSE,0.0199236745604444
"standard",0,0,1000,0.75,0.204,0,-0.149963668464743,0.041806622846959,-0.221569301964209,-0.052058084838011,0.0003344027398341,TRUE,-0.149963668464743
"gestimation",0,0,1000,0.75,0.204,0,0.0817672676033055,0.0924256484120116,-0.0796690571054436,0.254040478646446,0.376328399328604,FALSE,0.0817672676033055
"standard",0,0,1000,0.75,0.204,0,-0.0884845435984405,0.0517008190508932,-0.167064714608398,0.0292781747229757,0.0869938751261538,FALSE,-0.0884845435984405
"gestimation",0,0,1000,0.75,0.204,0,-0.0437894802140773,0.151727565459378,-0.359596809883286,0.233295908576157,0.77288293142969,FALSE,-0.0437894802140773
"standard",0,0,1000,0.75,0.204,0,0.0078031145909775,0.0523228187707354,-0.0819548898821886,0.102591194127936,0.88144784743814,FALSE,0.0078031145909775
"gestimation",0,0,1000,0.75,0.204,0,-0.0529956539310337,0.103467716749782,-0.260759396569415,0.1324955671026,0.608514496439588,FALSE,-0.0529956539310337
"standard",0,0,1000,0.75,0.204,0,0.0154898498668253,0.0537642242150988,-0.0778038132963909,0.110011460241198,0.773264827067552,FALSE,0.0154898498668253
"gestimation",0,0,1000,0.75,0.204,0,0.0960223023361379,0.112234163261848,-0.0732640361815991,0.33048730255528,0.392244942191888,FALSE,0.0960223023361379
"standard",0,0,1000,0.75,0.204,0,0.053366147740665,0.0557314610871093,-0.045162445964307,0.144836996722579,0.338285312354831,FALSE,0.053366147740665
"gestimation",0,0,1000,0.75,0.204,0,0.185357778826733,0.103175601456856,-0.0158290224570305,0.355850811962954,0.0724107039860932,FALSE,0.185357778826733
"standard",0,0,1000,0.75,0.204,0,0.0482708529451146,0.0521599172512211,-0.0290763142012516,0.163466886010524,0.354737288298165,FALSE,0.0482708529451146
"gestimation",0,0,1000,0.75,0.204,0,0.0816096533814102,0.120485910055743,-0.137836673729772,0.379428959996136,0.498191694307216,FALSE,0.0816096533814102
"standard",0,0,1000,0.75,0.204,0,-0.0276770379406006,0.0483196372278417,-0.119603414762206,0.0743944038955516,0.56678642922038,FALSE,-0.0276770379406006
"gestimation",0,0,1000,0.75,0.204,0,0.0974457968239873,0.0929936453923543,-0.0813323847425996,0.250684294226303,0.294695802220519,FALSE,0.0974457968239873
"standard",0,0,1000,0.75,0.204,0,-0.0946627653245704,0.0530963944908964,-0.172782263541943,0.0103764786309195,0.0746111582903079,FALSE,-0.0946627653245704
"gestimation",0,0,1000,0.75,0.204,0,-0.13743070382787,0.106830589961157,-0.344483609058527,0.0753649964476404,0.198290983690013,FALSE,-0.13743070382787
"standard",0,0,1000,0.75,0.204,0,-0.0686879026046991,0.0548703090581386,-0.163262519698511,0.0494552523703917,0.210634448957677,FALSE,-0.0686879026046991
"gestimation",0,0,1000,0.75,0.204,0,0.226689087505166,0.120843488345267,-0.00908951050771564,0.456462167440216,0.0606703904514826,FALSE,0.226689087505166
"standard",0,0,1000,0.75,0.204,0,0.0117024877702483,0.0459856665432689,-0.0744355245574368,0.0902921629397539,0.799123823573198,FALSE,0.0117024877702483
"gestimation",0,0,1000,0.75,0.204,0,-0.0158297788553495,0.115692814400207,-0.199397681172664,0.221367034742361,0.891168374030111,FALSE,-0.0158297788553495
"standard",0,0,1000,0.75,0.204,0,-0.0443743250536311,0.0493879166173003,-0.138230505438139,0.0476310297888068,0.368926792671894,FALSE,-0.0443743250536311
"gestimation",0,0,1000,0.75,0.204,0,-0.0364594869743733,0.119387507722944,-0.253913691957441,0.183107012270608,0.760070821123376,FALSE,-0.0364594869743733
"standard",0,0,1000,0.75,0.204,0,-0.0526374961502765,0.044303128754169,-0.131873967446877,0.0328002821490454,0.234785577338289,FALSE,-0.0526374961502765
"gestimation",0,0,1000,0.75,0.204,0,-0.0877064298497422,0.119384108589751,-0.294375909190972,0.134676405032031,0.462548114416473,FALSE,-0.0877064298497422
"standard",0,0,1000,0.75,0.204,0,-0.0651659272078173,0.0475574252652886,-0.15023858836953,0.0118313351608585,0.17060647862878,FALSE,-0.0651659272078173
"gestimation",0,0,1000,0.75,0.204,0,0.0831286140368085,0.0883296698380851,-0.0664225182374907,0.238254808944246,0.346644555696238,FALSE,0.0831286140368085
"standard",0,0,1000,0.75,0.204,0,-0.0360287883887448,0.0563168169473552,-0.140994217818012,0.068835477986689,0.522333934124978,FALSE,-0.0360287883887448
"gestimation",0,0,1000,0.75,0.204,0,-0.0361335479382725,0.0950923211563907,-0.204502352663563,0.142730768504882,0.703957390657871,FALSE,-0.0361335479382725
"standard",0,0,1000,0.75,0.204,0,-0.0530403065389465,0.0452789570695217,-0.132887714295355,0.044276951446336,0.241433274268603,FALSE,-0.0530403065389465
"gestimation",0,0,1000,0.75,0.204,0,0.0532042353204384,0.093693697504015,-0.139961959488957,0.21152998753465,0.57013487434339,FALSE,0.0532042353204384
"standard",0,0,1000,0.75,0.204,0,-0.0944819117452305,0.0414326144909311,-0.187279795920247,-0.011653319742274,0.0225854377711631,TRUE,-0.0944819117452305
"gestimation",0,0,1000,0.75,0.204,0,0.169753620198575,0.114859200705704,-0.0848724208959622,0.387667370340458,0.139427070874332,FALSE,0.169753620198575
"standard",0,0,1000,0.75,0.204,0,-0.000303727797904652,0.0646522291361539,-0.111747688352732,0.142440515507814,0.996251655473137,FALSE,-0.000303727797904652
"gestimation",0,0,1000,0.75,0.204,0,0.141890709788224,0.117782085321869,-0.0758930869248495,0.368619719194769,0.22832362277336,FALSE,0.141890709788224
"standard",0,0,1000,0.75,0.204,0,0.0233661695524522,0.0546550518996233,-0.0806883838268995,0.129080505196685,0.669000064592891,FALSE,0.0233661695524522
"gestimation",0,0,1000,0.75,0.204,0,0.177725941326776,0.118817758481295,-0.0733160773235974,0.370340615995962,0.134709427193051,FALSE,0.177725941326776
"standard",0,0,1000,0.75,0.204,0,0.0242923505804448,0.0596491908515099,-0.110118529494603,0.145483836992309,0.683821702704495,FALSE,0.0242923505804448
"gestimation",0,0,1000,0.75,0.204,0,0.108152073446801,0.105786445538061,-0.0582508047665148,0.303559928670236,0.306609458294956,FALSE,0.108152073446801
"standard",0,0,1000,0.75,0.204,0,0.0394718785375346,0.0452063420984017,-0.0430437925879636,0.133330960066248,0.382581794744924,FALSE,0.0394718785375346
"gestimation",0,0,1000,0.75,0.204,0,0.0526181710152073,0.0843306006926949,-0.0849663870228857,0.222845487436966,0.532659700144668,FALSE,0.0526181710152073
"standard",0,0,1000,0.75,0.204,0,-0.0619188542615606,0.041495820894696,-0.137956700061442,0.0237964871480681,0.135654362513225,FALSE,-0.0619188542615606
"gestimation",0,0,1000,0.75,0.204,0,-0.140264504459021,0.101585035347206,-0.380722762896423,0.0257447244751513,0.167352914323221,FALSE,-0.140264504459021
"standard",0,0,1000,0.75,0.204,0,-0.0858594825966676,0.0500438577567527,-0.169606290550622,0.0129495556072331,0.0862197610358668,FALSE,-0.0858594825966676
"gestimation",0,0,1000,0.75,0.204,0,0.0827223894049301,0.0945917005581367,-0.0999630916713338,0.251665587189732,0.381834814353077,FALSE,0.0827223894049301
"standard",0,0,1000,0.75,0.204,0,-0.0591365950938526,0.0405396917245922,-0.134341970838255,0.0265731711021432,0.144638548721993,FALSE,-0.0591365950938526
"gestimation",0,0,1000,0.75,0.204,0,0.0916129166831299,0.108070172501207,-0.110859751285313,0.316689458266321,0.396595626060039,FALSE,0.0916129166831299
"standard",0,0,1000,0.75,0.204,0,-0.0813973456980816,0.0441278609238355,-0.171726477823957,-0.00822789075052186,0.0650987377537341,TRUE,-0.0813973456980816
"gestimation",0,0,1000,0.75,0.204,0,0.00133665416686824,0.104993024824186,-0.191397773509889,0.218934733015917,0.989842497474773,FALSE,0.00133665416686824
"standard",0,0,1000,0.75,0.204,0,0.00167707267546691,0.0567849409231102,-0.111829245138045,0.126741402121773,0.976438896077056,FALSE,0.00167707267546691
"gestimation",0,0,1000,0.75,0.204,0,0.043504504035345,0.114060465936047,-0.182246355816308,0.267206540553052,0.702894477538205,FALSE,0.043504504035345
"standard",0,0,1000,0.75,0.204,0,-0.100861774728996,0.0499519322205094,-0.208508497208473,-0.0245383546874054,0.0434688632378158,TRUE,-0.100861774728996
"gestimation",0,0,1000,0.75,0.204,0,-0.0972784669405468,0.11313047834033,-0.2959466668073,0.112471648669061,0.389856016748736,FALSE,-0.0972784669405468
"standard",0,0,1000,0.75,0.204,0,0.0820323179584752,0.0622498523389141,-0.0368223111035166,0.195144476747883,0.187573498937298,FALSE,0.0820323179584752
"gestimation",0,0,1000,0.75,0.204,0,0.121339038225893,0.116857670526718,-0.0913073358836167,0.345073162336256,0.299107632230397,FALSE,0.121339038225893
"standard",0,0,1000,0.75,0.204,0,0.0380918288136168,0.0600190932228077,-0.050827922973562,0.168763120736163,0.525648979340607,FALSE,0.0380918288136168
"gestimation",0,0,1000,0.75,0.204,0,0.190031738471073,0.0945070984193675,0.0363481265705506,0.387467745998296,0.0443500915364156,TRUE,0.190031738471073
"standard",0,0,1000,0.75,0.204,0,-0.0403420715983899,0.0499704127468825,-0.119647879989251,0.0484891023619326,0.419482628582537,FALSE,-0.0403420715983899
"gestimation",0,0,1000,0.75,0.204,0,-0.0975391866828544,0.114166563569568,-0.330651751476768,0.136343674577107,0.392906321212852,FALSE,-0.0975391866828544
"standard",0,0,1000,0.75,0.204,0,-0.047342412639321,0.0444672490082241,-0.11547025994471,0.0473025814297536,0.287030720300044,FALSE,-0.047342412639321
"gestimation",0,0,1000,0.75,0.204,0,-0.0458687684113301,0.101562794507259,-0.248273360714979,0.148359429983023,0.651535812886691,FALSE,-0.0458687684113301
"standard",0,0,1000,0.75,0.204,0,0.090766515341179,0.0612288970040644,-0.010574723950736,0.197011239603856,0.138230426385075,FALSE,0.090766515341179
"gestimation",0,0,1000,0.75,0.204,0,0.139172631477539,0.0906519710137783,-0.045104453750933,0.316942769689391,0.124724616710289,FALSE,0.139172631477539
"standard",0,0,1000,0.75,0.204,0,-0.0889108096195826,0.0500657228666367,-0.183084196118256,0.01914046278182,0.0757523895644995,FALSE,-0.0889108096195826
"gestimation",0,0,1000,0.75,0.204,0,0.0901970979551367,0.0982668903441164,-0.0920097101146446,0.280446790974728,0.358682308032981,FALSE,0.0901970979551367
"standard",0,0,1000,0.75,0.204,0,-0.0192671865877349,0.0631003281621456,-0.136508673383617,0.0900578894793176,0.760105616252099,FALSE,-0.0192671865877349
"gestimation",0,0,1000,0.75,0.204,0,-0.0367656549272192,0.104984958795748,-0.229085165291963,0.156181459271129,0.726189161753635,FALSE,-0.0367656549272192
"standard",0,0,1000,0.75,0.204,0,0.112348522778518,0.0577087419726634,0.0111336756182941,0.220466100288659,0.0515563396640536,TRUE,0.112348522778518
"gestimation",0,0,1000,0.75,0.204,0,0.00460575928644945,0.16325763224052,-0.313697566552424,0.274096235327844,0.977493384132519,FALSE,0.00460575928644945
"standard",0,0,1000,0.75,0.204,0,-0.0930893087010953,0.0454627710141294,-0.194379982948855,-0.0237950317064258,0.0405997728386541,TRUE,-0.0930893087010953
